investor_id,investor_name,investor_type,portfolio_url,candidate_startup_id,candidate_startup_name,bio_theme,country,data_quality_score,match_score,match_reason,action,notes
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,zoomagri,ZoomAgri,Farm Intelligence,AR,9.0,3,tema:Farm Intelligence | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,unibaio,Unibaio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,splight,Splight,Nature & Ecosystem Tech,US,9.0,3,tema:Nature & Ecosystem Tech | pais:US,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,seedmatriz,SeedMatriz,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,oncoliq,Oncoliq,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,kilimo,Kilimo,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,kigui,Kigüi,Nature & Ecosystem Tech,MX,9.0,3,tema:Nature & Ecosystem Tech | pais:MX,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,huiro,Huiro,Nature & Ecosystem Tech,CL,9.0,3,tema:Nature & Ecosystem Tech | pais:CL,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,eiru,Eirú,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,deepagro,DeepAgro,Farm Intelligence,AR,9.0,3,tema:Farm Intelligence | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,biosynaptica,BioSynaptica,Therapeutics,AR,9.0,3,tema:Therapeutics | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,auravant,Auravant,Farm Intelligence,AR,9.0,3,tema:Farm Intelligence | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,agrotoken,Agrotoken,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,agrojusto,Agrojusto,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,wiagro,Wiagro,Farm Intelligence,AR,8.5,3,tema:Farm Intelligence | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,viewmind,ViewMind,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,untech,UnTech,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,trebe_biotech,Trebe Biotech,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,tracestory,Tracestory,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,tintte,Tintte,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,tech,@Tech,Farm Intelligence,BR,8.5,3,tema:Farm Intelligence | pais:BR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,sima,Sima,Farm Intelligence,AR,8.5,3,tema:Farm Intelligence | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,sensify,Sensify,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,satellogic,Satellogic,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,satellites_on_fire,Satellites on Fire,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,rumina,Rumina,Nature & Ecosystem Tech,BR,8.5,3,tema:Nature & Ecosystem Tech | pais:BR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,radbio,Radbio,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,pill_ar,Pill.AR,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,phylumtech,PhylumTech,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,pepton,Pepton,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,omica,Omica,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,notfossil,NotFossil,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,nanotica,Nanotica,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,nairotech,Nairotech,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,mycorium_biotech,Mycorium Biotech,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,multiplai_health,MultiplAI Health,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,microterra,MicroTerra,Food Systems & Alt Proteins,MX,8.5,3,tema:Food Systems & Alt Proteins | pais:MX,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,mesenchyal_t,Mesenchyal-T,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,m4life,M4Life,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
GridX,GridX,company_builder,https://www.gridexponential.com/portfolio,logshare,LogShare,Nature & Ecosystem Tech,BR,8.5,3,tema:Nature & Ecosystem Tech | pais:BR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,zoomagri,ZoomAgri,Farm Intelligence,AR,9.0,3,tema:Farm Intelligence | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,zev_biotech,ZEV Biotech,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,zavia_bio,Zavia Bio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,unibaio,Unibaio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,splight,Splight,Nature & Ecosystem Tech,US,9.0,3,tema:Nature & Ecosystem Tech | pais:US,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,seedmatriz,SeedMatriz,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,qumir_nano,Qumir Nano,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,oncoliq,Oncoliq,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,nat4bio,Nat4Bio,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,nanoingreen,Nanoingreen,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,microgenesis,Microgenesis,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,kilimo,Kilimo,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,kigui,Kigüi,Nature & Ecosystem Tech,MX,9.0,3,tema:Nature & Ecosystem Tech | pais:MX,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,eiru,Eirú,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,deepagro,DeepAgro,Farm Intelligence,AR,9.0,3,tema:Farm Intelligence | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,cell_farm,Cell Farm,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,auravant,Auravant,Farm Intelligence,AR,9.0,3,tema:Farm Intelligence | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,agrotoken,Agrotoken,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,agrojusto,Agrojusto,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,wiagro,Wiagro,Farm Intelligence,AR,8.5,3,tema:Farm Intelligence | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,viewmind,ViewMind,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,vexxel_biotech,Vexxel Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,untech,UnTech,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,ubique_bio,Ubique Bio,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,trebe_biotech,Trebe Biotech,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,tracestory,Tracestory,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,tomorrow_foods,Tomorrow Foods,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,tech,@Tech,Farm Intelligence,BR,8.5,3,tema:Farm Intelligence | pais:BR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,sylvarum,Sylvarum,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,sima,Sima,Farm Intelligence,AR,8.5,3,tema:Farm Intelligence | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,sensify,Sensify,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,semion,Semion,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,satellogic,Satellogic,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,satellites_on_fire,Satellites on Fire,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,rumina,Rumina,Nature & Ecosystem Tech,BR,8.5,3,tema:Nature & Ecosystem Tech | pais:BR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,pregen,PreGen,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,pill_ar,Pill.AR,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,omica,Omica,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,nunatak_biotech,Nunatak Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
sp_ventures,SP Ventures,vc,https://spventures.com.br/portfolio/agroadvance/,notfossil,NotFossil,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,zev_biotech,ZEV Biotech,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,zavia_bio,Zavia Bio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,seedmatriz,SeedMatriz,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,qumir_nano,Qumir Nano,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,puna_bio,Puna Bio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,oncoliq,Oncoliq,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,nat4bio,Nat4Bio,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,nanoingreen,Nanoingreen,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,microgenesis,Microgenesis,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,michroma,Michroma,Biomaterials & Circular Economy,AR,9.0,3,tema:Biomaterials & Circular Economy | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,kilimo,Kilimo,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,kigui,Kigüi,Nature & Ecosystem Tech,MX,9.0,3,tema:Nature & Ecosystem Tech | pais:MX,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,huiro,Huiro,Nature & Ecosystem Tech,CL,9.0,3,tema:Nature & Ecosystem Tech | pais:CL,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,eiru,Eirú,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,cell_farm,Cell Farm,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,biosynaptica,BioSynaptica,Therapeutics,AR,9.0,3,tema:Therapeutics | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,agrotoken,Agrotoken,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,agrojusto,Agrojusto,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,viewmind,ViewMind,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,vexxel_biotech,Vexxel Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,untech,UnTech,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,ubique_bio,Ubique Bio,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,trebe_biotech,Trebe Biotech,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,tracestory,Tracestory,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,tomorrow_foods,Tomorrow Foods,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,tintte,Tintte,Biomaterials & Circular Economy,AR,8.5,3,tema:Biomaterials & Circular Economy | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,synthetic_ocular_restoration,Synthetic Ocular Restoration,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,sylvarum,Sylvarum,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,spherebio,SphereBio,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,sensify,Sensify,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,semion,Semion,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,scitherm_therapeutics,Scitherm Therapeutics,Therapeutics,MX,8.5,3,tema:Therapeutics | pais:MX,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,satellogic,Satellogic,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,satellites_on_fire,Satellites on Fire,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,resistia,Resistia,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,radbio,Radbio,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,pregen,PreGen,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,polymera,POLYMERA,Biomaterials & Circular Economy,UY,8.5,3,tema:Biomaterials & Circular Economy | pais:UY,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,plamic,Plamic,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
The Ganesha Lab,The Ganesha Lab,accelerator,https://theganeshalab.com/startups/,pill_ar,Pill.AR,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,zev_biotech,ZEV Biotech,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,zavia_bio,Zavia Bio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,unibaio,Unibaio,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,splight,Splight,Nature & Ecosystem Tech,US,9.0,3,tema:Nature & Ecosystem Tech | pais:US,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,seedmatriz,SeedMatriz,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,qumir_nano,Qumir Nano,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,nat4bio,Nat4Bio,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,nanoingreen,Nanoingreen,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,microgenesis,Microgenesis,Diagnostics & Health Access,AR,9.0,3,tema:Diagnostics & Health Access | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,kilimo,Kilimo,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,huiro,Huiro,Nature & Ecosystem Tech,CL,9.0,3,tema:Nature & Ecosystem Tech | pais:CL,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,eiru,Eirú,Bioinputs & Crop Resilience,AR,9.0,3,tema:Bioinputs & Crop Resilience | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,cell_farm,Cell Farm,Food Systems & Alt Proteins,AR,9.0,3,tema:Food Systems & Alt Proteins | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,biosynaptica,BioSynaptica,Therapeutics,AR,9.0,3,tema:Therapeutics | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,agrotoken,Agrotoken,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,agrojusto,Agrojusto,Nature & Ecosystem Tech,AR,9.0,3,tema:Nature & Ecosystem Tech | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,viewmind,ViewMind,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,vexxel_biotech,Vexxel Biotech,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,untech,UnTech,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,ubique_bio,Ubique Bio,Diagnostics & Health Access,AR,8.5,3,tema:Diagnostics & Health Access | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,trebe_biotech,Trebe Biotech,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,tracestory,Tracestory,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,tomorrow_foods,Tomorrow Foods,Food Systems & Alt Proteins,AR,8.5,3,tema:Food Systems & Alt Proteins | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,synthetic_ocular_restoration,Synthetic Ocular Restoration,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,spherebio,SphereBio,Therapeutics,AR,8.5,3,tema:Therapeutics | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,sensify,Sensify,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,semion,Semion,Bioinputs & Crop Resilience,AR,8.5,3,tema:Bioinputs & Crop Resilience | pais:AR,,
AIR Capital,AIR Capital,vc,https://www.aircapital.vc/portfolio,satellogic,Satellogic,Nature & Ecosystem Tech,AR,8.5,3,tema:Nature & Ecosystem Tech | pais:AR,,
